epoch,train_loss,train_acc,train_f1,val_loss,val_acc,val_f1,val_auc,lr_head,epoch_time_sec
1,0.5473418271868962,0.7615219721329046,0.8377984326590122,0.4535425700108457,0.781832298136646,0.8471995649809679,0.8747813557502138,0.0001,45.35724091529846
2,0.4232354807198966,0.8314576634512326,0.8873567335243553,0.4254669213887327,0.8680124223602484,0.914914914914915,0.8918537915077708,0.0001,42.164156675338745
3,0.3675133447517745,0.8626741693461951,0.9089131787079001,0.4764342220581096,0.8400621118012422,0.8947906026557712,0.8710717638053278,0.0001,42.46359968185425
4,0.3211601917127276,0.8798231511254019,0.9201317781141484,0.4935435486598785,0.8586956521739131,0.9087261785356068,0.8848363934869125,0.0001,42.43276882171631
5,0.26801462752940425,0.9004555198285101,0.9341136827170347,0.49750248183097157,0.8555900621118012,0.9064386317907445,0.8919196012621619,0.0001,42.227455139160156
6,0.2346924230466333,0.9139871382636656,0.9432761972079873,0.3974277085005682,0.8540372670807453,0.9036885245901639,0.9116244271953614,0.0001,42.295470237731934
7,0.18273258399061126,0.929930332261522,0.9539328811767814,0.48700769170424585,0.8051242236024845,0.8642509464575446,0.9010810118076555,0.0001,42.17637395858765
8,0.15217694306305726,0.9486870310825295,0.9664594097556704,0.5469126887156727,0.8695652173913043,0.916583912611718,0.9079356172781778,0.0001,42.18742918968201
9,0.12796527763026438,0.9545819935691319,0.9703593599720206,0.6506854308977353,0.8400621118012422,0.8933747412008282,0.8875623027872164,0.0001,42.36387801170349
10,0.10480032402969652,0.9632904608788854,0.97608657706406,0.7173637034445972,0.8649068322981367,0.914116485686081,0.8941259598699045,0.0001,42.159887075424194
11,0.09926232825234851,0.9654340836012861,0.9775026159748866,0.6823824520702966,0.8579192546583851,0.9082706766917293,0.8833245009715599,0.0001,42.199570417404175
12,0.09287331868143976,0.9685155412647374,0.979538528515455,0.8652495108741864,0.8718944099378882,0.9197860962566845,0.8870237019025946,0.0001,42.118815183639526
13,0.08102541804165198,0.9744105037513398,0.9834071757449396,0.7271578818471431,0.8633540372670807,0.9121756487025948,0.8955391377536706,0.0001,42.41428327560425
14,0.07268352767384605,0.9736066452304395,0.9828740328609927,0.9487942276419117,0.8579192546583851,0.9100737100737101,0.8659195527707638,0.0001,42.42398023605347
15,0.055764072841892304,0.982449088960343,0.9886452283955968,1.2400810000384899,0.8695652173913043,0.9193857965451055,0.8746393452275806,0.0001,42.35616850852966
