epoch,train_loss,train_acc,train_f1,val_loss,val_acc,val_f1,val_auc,lr_head,epoch_time_sec
1,0.6258827455371758,0.8021168274383709,0.876474031947813,1.0381685809784273,0.843944099378882,0.9074159373560571,0.8539092725943936,0.0001,94.75351762771606
2,0.5780250651876667,0.8595927116827439,0.9119475718366661,0.7002389859755217,0.8781055900621118,0.924988055422838,0.8930885903204242,0.0001,93.28167748451233
3,0.5217308254607461,0.8784833869239014,0.9233110678954933,0.4771658547558122,0.8858695652173914,0.9289511841469309,0.9055179747221269,0.0001,93.25383043289185
4,0.47568941683842497,0.8908092175777064,0.9311829772861606,0.5255489367431302,0.8703416149068323,0.9140504374678332,0.9192064036354693,0.0001,93.02106761932373
5,0.4452007190598835,0.9040728831725616,0.9393425957302609,0.5080743413787301,0.8618012422360248,0.9086242299794661,0.9110875581463818,0.0001,93.29284262657166
6,0.4117762242409551,0.9113076098606645,0.9436595744680851,0.6137907466651786,0.8874223602484472,0.9288168875797742,0.9031765329343184,0.0001,93.17354583740234
7,0.40634739444412077,0.9163987138263665,0.9469568174090446,0.5895287974637077,0.8524844720496895,0.9008350730688935,0.9168961348892145,0.0001,93.24716234207153
8,0.3768803122451676,0.922561629153269,0.9506657562307955,0.6629522173226285,0.8827639751552795,0.9259440902403139,0.9211703052533502,0.0001,93.34792256355286
9,0.33352529803827113,0.9330117899249732,0.9571844493920192,0.581006938124944,0.8913043478260869,0.9304174950298211,0.9228761633605924,0.0001,93.12267899513245
10,0.328741490420265,0.9378349410503751,0.960335100017097,0.5942204406779434,0.8742236024844721,0.9175152749490835,0.9183370221432505,0.0001,93.22804141044617
11,0.2761706752724076,0.9446677384780279,0.964497550073068,0.738226767356288,0.8517080745341615,0.901189860320745,0.9164337347728353,0.0001,93.18828392028809
12,0.28864358051335226,0.9407824222936764,0.962112120692611,0.7024489063224673,0.8920807453416149,0.9320293398533007,0.9102389586818652,0.0001,93.26907992362976
