epoch,train_loss,train_acc,train_f1,val_loss,val_acc,val_f1,val_auc,lr_head,epoch_time_sec
1,0.6192439146215135,0.7617899249732047,0.8620850139621471,0.5881143469039513,0.78027950310559,0.8743897026187306,0.6929645908884663,0.0006695278969957081,108.85175108909607
2,0.601668065426059,0.7642015005359056,0.8602509131332381,0.5654276646557987,0.7950310559006211,0.8818263205013429,0.7260617018402484,0.000996560956835922,107.7772057056427
3,0.5266442996205866,0.7963558413719185,0.8732276897414513,0.5070484265437789,0.8385093167701864,0.9037037037037037,0.8513496195157095,0.0009695895867602591,255.84354424476624
4,0.42962453816540175,0.8393622722400857,0.8977398720682302,0.3972897515574366,0.8524844720496895,0.9063116370808678,0.8739362199569812,0.0009171942462813938,256.678528547287
5,0.3885052997412438,0.859860664523044,0.9106898907103825,0.4275745117023836,0.8672360248447205,0.9172714078374455,0.8874653199912717,0.0008422116626674727,257.0466034412384
6,0.3539254773297919,0.8695069667738478,0.9163661342950369,0.3956437962591035,0.8649068322981367,0.9137760158572844,0.8937622743851118,0.0007487014552974263,256.98862409591675
7,0.3302160070137904,0.885048231511254,0.9262633207287728,0.4014154546951527,0.8563664596273292,0.905273937532002,0.9004402326201633,0.000641726344494708,256.7432589530945
8,0.31446715832465066,0.889871382636656,0.9292111608680675,0.3991917810940237,0.8672360248447205,0.9153884215734784,0.9019988846978466,0.0005270780516424333,256.9194276332855
9,0.29143201059826174,0.8942926045016077,0.9320939839917377,0.394537615234315,0.8765527950310559,0.9226277372262773,0.9101696852561904,0.00041096373057542923,255.70619821548462
10,0.27138661389172153,0.9083601286173634,0.9411461022199277,0.4095109817291746,0.8781055900621118,0.9233772571986335,0.9074022119004819,0.0002996699071141728,256.04275918006897
11,0.2534658724876284,0.9143890675241158,0.9450133379227261,0.4205606320666103,0.8765527950310559,0.921326076199901,0.9102181766541628,0.00019922212133347572,256.1813654899597
12,0.2471849707797318,0.9186763129689175,0.9476317832801311,0.48974302329202285,0.8757763975155279,0.9227799227799228,0.9106892359487515,0.00011505869981628952,257.01705145835876
13,0.23467723152634967,0.922561629153269,0.9503521731661226,0.45039499375908343,0.8796583850931677,0.9236829148202855,0.9113542608352297,5.173632013386892e-05,255.92915558815002
14,0.23527175784279056,0.9186763129689175,0.9477579826146828,0.44440338417488595,0.8781055900621118,0.9223924864063272,0.9111464405582053,1.2683308535978322e-05,256.1673758029938
15,0.22169361546951247,0.9239013933547695,0.9510682288077188,0.44012394558454354,0.8742236024844721,0.9194029850746268,0.9113785065342159,0.0,255.93865418434143
