epoch,train_loss,train_acc,train_f1,val_loss,val_acc,val_f1,val_auc,lr_head,epoch_time_sec
1,0.5839092178905242,0.770096463022508,0.8516340999481238,0.5017380665825761,0.8354037267080745,0.8929292929292929,0.8341282458929518,0.0001,46.132198095321655
2,0.48210719262124385,0.8327974276527331,0.8927835051546392,0.458468649883448,0.8680124223602484,0.9174757281553398,0.8444499863184987,0.0001,43.42102932929993
3,0.4387482824656122,0.8408360128617364,0.8968391802709275,0.46571436591492676,0.7857142857142857,0.8522483940042827,0.8528182161400154,0.0001,43.67240858078003
4,0.40971572969834913,0.8490085744908896,0.9011836913634371,0.517877313036541,0.8190993788819876,0.883790523690773,0.8221300885660747,0.0001,43.84308695793152
5,0.38574078872011397,0.8658896034297964,0.9129640900791236,0.4377694209829343,0.8711180124223602,0.9187071498530852,0.8769322956174168,0.0001,43.69142699241638
6,0.3587392147203779,0.8741961414790996,0.9178262011026516,0.43206723294110955,0.781832298136646,0.8434540389972145,0.8927231729999896,0.0001,43.62287139892578
7,0.3414533839263496,0.8795551982851019,0.9213679699116593,0.41471290961486396,0.8765527950310559,0.9216362740266141,0.89349210802498,0.0001,43.93191623687744
8,0.3105168476845503,0.8912111468381565,0.9290953545232273,0.4919213271433754,0.8586956521739131,0.9116504854368932,0.8833574058487554,0.0001,43.694788455963135
9,0.29628105783424596,0.8984458735262594,0.9334620786516854,0.4792933966733099,0.8680124223602484,0.9181905678537055,0.8791871456231317,0.0001,43.741671562194824
10,0.25856501431854995,0.9135852090032154,0.9436336625010924,0.4308536689155822,0.8664596273291926,0.9146825396825397,0.8954698643279959,0.0001,43.62662410736084
11,0.23923758306357779,0.9155948553054662,0.9449877750611247,0.43212705540256746,0.843167701863354,0.8956611570247934,0.9018187737910921,0.0001,43.73061728477478
12,0.20095022038568489,0.9281886387995713,0.9531058617672791,0.44526253158938117,0.8571428571428571,0.9074446680080482,0.891490106022978,0.0001,43.64275145530701
13,0.1884294339019633,0.9336816720257235,0.9567194194281717,0.4410006764984071,0.8742236024844721,0.9199604743083004,0.89298294834627,0.0001,43.80551624298096
14,0.18152198743833664,0.9402465166130761,0.9611023896738182,0.49202445145083235,0.8532608695652174,0.9037187977585328,0.8936237275337622,0.0001,43.78279900550842
15,0.1556315793844822,0.9492229367631297,0.9669889382457975,0.49680735069755116,0.812111801242236,0.8700322234156821,0.8914935696942617,0.0001,43.72196960449219
