group,n_seeds,test_loss_mean,test_loss_std,test_acc_mean,test_acc_std,test_f1_mean,test_f1_std,test_auc_mean,test_auc_std,best_val_auc_mean,best_val_auc_std,num_epochs_mean,num_epochs_std,batch_size_mean,batch_size_std,num_frames_mean,num_frames_std,img_size_mean,img_size_std,clip_period_mean,clip_period_std,ef_threshold_mean,ef_threshold_std,lr_mean,lr_std,backbone_lr_mean,backbone_lr_std,weight_decay_mean,weight_decay_std,dropout_mean,dropout_std,grad_clip_mean,grad_clip_std,grad_accum_steps_mean,grad_accum_steps_std,warmup_frac_mean,warmup_frac_std,freeze_epochs_mean,freeze_epochs_std,pretrained_mean,pretrained_std,total_runtime_sec_mean,total_runtime_sec_std
r3d,12,0.5105463073370412,0.07481132123647619,0.880187940485513,0.007852181392539652,0.9218671061117613,0.005933580396164499,0.9306646151669495,0.006313651740452846,0.9348324679927908,0.004717041751437665,12.0,0.0,4.0,0.0,64.0,0.0,112.0,0.0,1.0,0.0,50.0,0.0,0.0001,0.0,,,0.0001,0.0,0.29999999999999993,5.797950651443767e-17,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1850.2534424265225,2518.808478409118
