epoch,train_loss,train_acc,train_f1,val_loss,val_acc,val_f1,val_auc,lr_head,epoch_time_sec
1,0.525675481338271,0.7690246516613076,0.8422112392458356,0.49534752585502884,0.8493788819875776,0.9073543457497613,0.8731846032884095,0.0001,48.1136200428009
2,0.42445482052338657,0.8411039657020365,0.8949512843224092,0.4439718820941374,0.8245341614906833,0.8825363825363826,0.8812653483933761,0.0001,42.911887407302856
3,0.3635949565912363,0.8620042872454448,0.9084769859605474,0.44375638788716393,0.8524844720496895,0.9048096192384769,0.8868002951047933,0.0001,43.20949578285217
4,0.31167272120933764,0.8846463022508039,0.9235685752330226,0.4136303369048404,0.8175465838509317,0.8758584257791865,0.9002254850005715,0.0001,42.993816614151
5,0.2665504598389994,0.9047427652733119,0.9370406446471266,0.42254845247320505,0.8486024844720497,0.8996397323726196,0.903515972720125,0.0001,42.96897077560425
6,0.2171219141648587,0.9264469453376206,0.9516937967443907,0.5337511423732275,0.842391304347826,0.8982456140350877,0.8812272480092549,0.0001,43.15437889099121
7,0.1921289434737594,0.935021436227224,0.9573926030044804,0.4612449306404646,0.8354037267080745,0.890495867768595,0.8921724492658749,0.0001,42.92585349082947
8,0.13947252977242705,0.9481511254019293,0.9661506166360535,0.6065443116373973,0.8618012422360248,0.9103726082578046,0.885097900668835,0.0001,42.88022494316101
9,0.13892908668131815,0.9544480171489818,0.9702901083537224,0.5921323380725146,0.8711180124223602,0.9180651530108588,0.8866167205267551,0.0001,42.71985483169556
10,0.10085732347967585,0.9679796355841372,0.9791503096920527,0.9197068879885529,0.875,0.921654501216545,0.8766967659701224,0.0001,42.97773241996765
11,0.08861085343132842,0.9691854233654876,0.9799511854951185,0.7534743124750726,0.8649068322981367,0.913604766633565,0.8874774428407646,0.0001,42.891794204711914
12,0.08378118882960049,0.9718649517684887,0.9817295980511571,0.6879462831825747,0.8369565217391305,0.890625,0.8846095230178275,0.0001,42.952669620513916
13,0.08420361677747362,0.9714630225080386,0.981495960385718,1.006323239393677,0.8672360248447205,0.916135360470819,0.8755866593236834,0.0001,42.81905460357666
14,0.07425602808768118,0.9742765273311897,0.9833014437293442,0.7668124572428158,0.8625776397515528,0.9124195942602672,0.8888317383127072,0.0001,43.01283049583435
15,0.0659002018823274,0.9788317256162915,0.9862823406841466,0.8542234288652931,0.8672360248447205,0.9163814180929095,0.8784389926258438,0.0001,42.89204525947571
