epoch,train_loss,train_acc,train_f1,val_loss,val_acc,val_f1,val_auc,lr_head,epoch_time_sec
1,0.616318547733662,0.7542872454448017,0.8561568627450981,0.5839478627819082,0.7670807453416149,0.8598130841121495,0.6780275084773355,0.0006695278969957081,106.52381706237793
2,0.6027524531087217,0.762593783494105,0.8583306683722418,0.6001053194035284,0.7150621118012422,0.8063324538258575,0.7111367422786108,0.000996560956835922,105.41777086257935
3,0.5210208107694255,0.7964898177920686,0.8723207531310414,0.49093068365126225,0.8354037267080745,0.9012115563839702,0.8457973544478736,0.0009695895867602591,250.50777339935303
4,0.4481851085643075,0.8318595927116827,0.8930184979967607,0.4427007564259635,0.8082298136645962,0.8689655172413793,0.8701850639566903,0.0009171942462813938,250.41333651542664
5,0.3820426178553403,0.8610664523043944,0.9114053823152499,0.42266365607747786,0.8687888198757764,0.9185542168674699,0.8846528189088743,0.0008422116626674727,250.51539874076843
6,0.3606230742028744,0.8736602357984995,0.9193948200700914,0.3924157699562468,0.8649068322981367,0.913946587537092,0.8920685391273626,0.0007487014552974263,250.49136447906494
7,0.3322815512052364,0.8847802786709539,0.9262055946456152,0.3779014057544153,0.8555900621118012,0.9061553985872856,0.8983343204796492,0.000641726344494708,250.17320489883423
8,0.31082535325945654,0.8913451232583065,0.9303204742675487,0.4010670644260787,0.8563664596273292,0.9065184436584134,0.9024941896914215,0.0005270780516424333,250.27765583992004
9,0.2934287550450803,0.9003215434083601,0.9361483007209063,0.3792823823430989,0.875,0.9204938271604939,0.906158753909619,0.00041096373057542923,250.328955411911
10,0.26639088349027684,0.9088960342979635,0.9414298018949182,0.4542986106643416,0.8812111801242236,0.9248157248157248,0.9086491335626283,0.0002996699071141728,250.1692180633545
11,0.25149233967112655,0.9131832797427653,0.9441860465116279,0.4217019695232079,0.875,0.9194597298649325,0.9085660054518186,0.00019922212133347572,250.3067934513092
12,0.2510497375415001,0.9178724544480171,0.9472688172043011,0.46017558794543073,0.8812111801242236,0.9248895434462445,0.9093280131342415,0.00011505869981628952,250.3208405971527
13,0.23980811258262139,0.9206859592711683,0.9492107069320521,0.44975396762992265,0.8796583850931677,0.9230769230769231,0.9089643276494488,5.173632013386892e-05,250.3362226486206
14,0.2343906716386638,0.9239013933547695,0.9512362637362637,0.44087159507127455,0.8796583850931677,0.9230004967709886,0.9091790752690407,1.2683308535978322e-05,250.26143598556519
15,0.2277651555180044,0.9248392282958199,0.951741935483871,0.4410706985459312,0.8812111801242236,0.9240694789081886,0.9090336010751235,0.0,250.31344485282898
