epoch,train_loss,train_acc,train_f1,val_loss,val_acc,val_f1,val_auc,lr_head,epoch_time_sec
1,0.6722057057021851,0.807475884244373,0.8813083340216403,0.5515126626253828,0.8656832298136646,0.9161415414444983,0.897454547973579,0.0001,94.33316540718079
2,0.5613093362474902,0.8636120042872455,0.9138456330399458,0.5894431486144273,0.8788819875776398,0.9247830279652844,0.9023071514420995,0.0001,92.62555432319641
3,0.5153321919012104,0.8798231511254019,0.924130931235727,0.44982232290655605,0.8478260869565217,0.8964059196617337,0.92491107023979,0.0001,92.64618277549744
4,0.4798689434520042,0.8910771704180064,0.9310607987789367,0.40806441782591923,0.8610248447204969,0.9076843733883445,0.9227566667013034,0.0001,92.6148579120636
5,0.4643026738601306,0.8964362272240086,0.934541451435346,0.5628899397442019,0.8951863354037267,0.9347510874818753,0.9125457637568364,0.0001,92.76930904388428
6,0.4174938763023965,0.9080921757770632,0.9413775423004614,0.5983972723466728,0.8982919254658385,0.936988936988937,0.9181950116206172,0.0001,92.61890769004822
7,0.3904562006661779,0.9173365487674169,0.9473594403207918,0.4583033744548737,0.8819875776397516,0.9224489795918367,0.9313015437582912,0.0001,92.55283188819885
8,0.3674995913188836,0.9221596998928189,0.9502951492856532,0.509347373632691,0.8835403726708074,0.9244712990936556,0.9291627267405814,0.0001,92.46317386627197
9,0.3616661230297429,0.9281886387995713,0.9542036910457963,0.5417035765356966,0.8641304347826086,0.9094671495085359,0.9237957680864255,0.0001,92.52821016311646
10,0.33187313172694893,0.929930332261522,0.9552647335557266,0.516309814431552,0.8913043478260869,0.9303482587064676,0.9365593967670092,0.0001,92.64210152626038
11,0.28867807636397397,0.9403804930332261,0.9617796100661341,0.8347953383204383,0.890527950310559,0.9321136254212807,0.9175455732549158,0.0001,92.58076453208923
12,0.28515728965314474,0.9431939978563773,0.9635550971291044,0.5912367166928341,0.8680124223602484,0.9129989764585466,0.9225904104796838,0.0001,92.57811546325684
