epoch,train_loss,train_acc,train_f1,val_loss,val_acc,val_f1,val_auc,lr_head,epoch_time_sec
1,0.6628341967243718,0.8068060021436227,0.8796528125521615,0.5910320220470301,0.8027950310559007,0.8670157068062827,0.86212856455071,0.0001,94.30298018455505
2,0.577579533657195,0.8626741693461951,0.9139017219655607,0.5194729717901361,0.8827639751552795,0.9259440902403139,0.9194904246807362,0.0001,92.43400120735168
3,0.5195481525209458,0.8803590568060021,0.9244948000338209,0.49952176724120295,0.8742236024844721,0.9186746987951807,0.9245162117134436,0.0001,92.37843990325928
4,0.48831678613850676,0.8904072883172561,0.9306073973532406,0.6582335259832994,0.8959627329192547,0.9356388088376562,0.9155799398013931,0.0001,92.29651498794556
5,0.4536114764383608,0.90005359056806,0.9366830758784587,0.6641879162014233,0.8788819875776398,0.923679060665362,0.9010359840809669,0.0001,92.30246186256409
6,0.43907051267724906,0.9039389067524116,0.9389111357246315,0.4226280537561184,0.8726708074534162,0.9173387096774194,0.9325692474481403,0.0001,92.46796679496765
7,0.38696175221714324,0.9154608788853161,0.9460453185121847,0.6177972808457848,0.8315217391304348,0.8833960236432026,0.9169688719861729,0.0001,92.5740795135498
8,0.3654244724760763,0.9239013933547695,0.9513532031517643,0.4488904401721427,0.8773291925465838,0.9194699286442406,0.9371205115149752,0.0001,92.53761792182922
9,0.35168156672418194,0.9255091103965702,0.9525273224043715,0.6126412185716482,0.8866459627329193,0.9285014691478942,0.9274222319205019,0.0001,92.47141075134277
10,0.30655750920175784,0.9354233654876741,0.9586691819584977,0.646851369350612,0.8881987577639752,0.9292035398230089,0.9195215977222899,0.0001,92.40335273742676
11,0.3053243360370341,0.940112540192926,0.9617065021845284,0.695451035565107,0.8618012422360248,0.9067085953878407,0.9280456927515752,0.0001,92.34808492660522
12,0.26333544969998335,0.9460075026795284,0.9654522074582084,0.7719306018227811,0.8874223602484472,0.9285362247412519,0.91532709179768,0.0001,92.28285193443298
