epoch,train_loss,train_acc,train_f1,val_loss,val_acc,val_f1,val_auc,lr_head,epoch_time_sec
1,0.5829786238459557,0.7639335476956056,0.8473665973665974,0.4708308320700752,0.8291925465838509,0.8880976602238047,0.8342425470453153,0.0001,45.246904373168945
2,0.4878550058830846,0.8290460878885316,0.8896384708527937,0.46507076329048375,0.8245341614906833,0.884928716904277,0.8470027120546152,0.0001,42.729305028915405
3,0.4468247630455633,0.8389603429796356,0.8946907306816191,0.4910769649544118,0.7686335403726708,0.8329596412556054,0.883014502391665,0.0001,42.71380305290222
4,0.4174863333480117,0.8506162915326902,0.9027814107594385,0.44343207522023537,0.8222049689440993,0.8818978855079939,0.8665759184790327,0.0001,42.47396111488342
5,0.38892454583015684,0.8581189710610932,0.9068027809557335,0.4097141531001059,0.8586956521739131,0.9099901088031652,0.8933570248449141,0.0001,42.71738147735596
6,0.3724612256907531,0.8660235798499464,0.9124649859943977,0.4397431425865948,0.8369565217391305,0.8943661971830986,0.8724468413049729,0.0001,42.5246057510376
7,0.34743600725448937,0.8713826366559485,0.9157746973153185,0.4005914687624444,0.8470496894409938,0.8997455470737914,0.8893911212250313,0.0001,42.344656229019165
8,0.3252918504203476,0.887593783494105,0.9262028322631718,0.40452722803637475,0.8509316770186336,0.901840490797546,0.8944480812992923,0.0001,42.505695819854736
9,0.29032237812956546,0.8993837084673098,0.9344047515066818,0.3980385551897242,0.8408385093167702,0.8930620761606677,0.9061171898542142,0.0001,42.46031475067139
10,0.26595752284190277,0.9058145766345124,0.9382629314130149,0.40985078342918374,0.8400621118012422,0.8929313929313929,0.8954664006567121,0.0001,42.396589040756226
11,0.24248035995779985,0.9165326902465166,0.9454131253833348,0.4632142129215348,0.7927018633540373,0.855127509495388,0.8836206448663197,0.0001,42.59193825721741
12,0.2262914201081278,0.9247052518756699,0.9508311461067367,0.40973810079328205,0.8478260869565217,0.8994871794871795,0.900284367412395,0.0001,42.43541407585144
13,0.19549641630257375,0.9311361200428725,0.954983359607637,0.42094942231471677,0.8245341614906833,0.8805496828752643,0.9031938512907371,0.0001,42.48920011520386
14,0.17330762062737018,0.9426580921757771,0.9626592217763044,0.5637167753645953,0.8486024844720497,0.9043648847474252,0.8718753355431555,0.0001,42.53866624832153
15,0.1559051269624814,0.9490889603429796,0.9668527564549896,0.5151787291169572,0.8827639751552795,0.9252845126175161,0.9011883856174514,0.0001,42.6403694152832
