epoch,train_loss,train_acc,train_f1,val_loss,val_acc,val_f1,val_auc,lr_head,epoch_time_sec
1,0.5458478567349535,0.7552250803858521,0.8330134357005758,0.4691266690537056,0.8400621118012422,0.898019801980198,0.8565970815105763,0.0001,45.21592330932617
2,0.42975744548773337,0.844989281886388,0.8975471531036926,0.463308345225657,0.827639751552795,0.8848547717842323,0.8711375735597189,0.0001,42.05944347381592
3,0.37489363072067,0.8589228295819936,0.9064249533457744,0.4210496017744082,0.8385093167701864,0.8928939237899073,0.8903401671567761,0.0001,42.3631637096405
4,0.3328206802364651,0.8783494105037514,0.9198021550962727,0.44324260272131943,0.8051242236024845,0.8646900269541778,0.8925984808337749,0.0001,42.23914361000061
5,0.28085395295549703,0.8964362272240086,0.9315505180200124,0.5122394880441867,0.8563664596273292,0.9082796232027764,0.8892733564013842,0.0001,42.1822075843811
6,0.23034330795893954,0.9209539121114684,0.9479626036337978,0.49237382821507336,0.7670807453416149,0.830890642615558,0.8923871968854666,0.0001,42.074487924575806
7,0.19082995047724174,0.9314040728831725,0.9548898678414097,0.48521561095467913,0.8532608695652174,0.9044972208185953,0.9025115080478402,0.0001,42.08823275566101
8,0.14839512276583602,0.9510986066452305,0.9680581079898486,0.5527414000616264,0.8618012422360248,0.9116186693147964,0.8893183841280727,0.0001,42.002012968063354
9,0.12729320426565724,0.9561897106109325,0.971413585103593,0.7006236893234786,0.8586956521739131,0.9085427135678392,0.8766119060236707,0.0001,42.26874923706055
10,0.12270051767801328,0.9598070739549839,0.9737945492662474,0.6125878298435337,0.8641304347826086,0.9130650769995032,0.887872301367111,0.0001,42.204493284225464
11,0.09063409272056105,0.9670418006430869,0.9785564853556485,0.7299048644736386,0.843944099378882,0.8990457056755399,0.8699737800083822,0.0001,42.06623148918152
12,0.08568902172962901,0.969855305466238,0.9804296773071236,0.7175721031756818,0.8610248447204969,0.9105447276361819,0.8981819189431647,0.0001,42.01170635223389
13,0.07307974340139008,0.9761521972132905,0.9845566545202151,0.7596966993707769,0.8299689440993789,0.8867046042421107,0.8810228914035142,0.0001,42.08848452568054
14,0.07661612835760763,0.97508038585209,0.983828899321857,0.7654343843413083,0.8649068322981367,0.9128256513026052,0.8943268528043614,0.0001,41.86640691757202
15,0.06192845465857579,0.9786977491961415,0.9861799217731421,0.6721822838262823,0.8501552795031055,0.9022784810126582,0.8925932853268495,0.0001,41.92177438735962
